name,address,city,state,zip,lat,lon
Barrio Queen,7640 W Bell Rd,Glendale,AZ,85308,33.63831,-112.22361
Barrio Queen,388 N Gilbert Rd,Gilbert,AZ,85234,33.3562,-111.7891
Barrio Queen,7114 E Stetson Dr Ste 105,Scottsdale,AZ,85251,33.49896,-111.92861
Barrio Queen,31 S McClintock Dr,Tempe,AZ,85281,33.434,-111.9014
Barrio Queen,21156 S Ellsworth Loop Rd,Queen Creek,AZ,85142,33.2579,-111.6404
Barrio Queen,2455 Sand Creek Rd,Brentwood,CA,94513,37.94534,-121.73841
