name,address,city,state,zip,lat,lon
Santa Cruz - Pacific Ave,1411 Pacific Ave,Santa Cruz,CA,95060,36.9745,-122.0261
Santa Cruz - 41st Ave,830 41st Ave,Santa Cruz,CA,95062,36.9664,-121.961
San Jose - Willow Glen,1087 Meridian Ave,San Jose,CA,95125,37.3114,-121.9103
