name,address,city,state,zip,lat,lon
Spiked Rich,8550 NW 53rd St B105,Doral,FL,33166,25.8079,-80.3392
Spiked Rich,2125 S University Dr,Davie,FL,33324,26.076477,-80.252113
Spiked Rich,4706 Corona Dr #101,Corpus Christi,TX,78414,27.7126,-97.3878
